,id,group,year,month,replace,miles
1547,115.0,203.0,1981.0,5.0,0.0,87514.0
1548,115.0,203.0,1981.0,6.0,0.0,87514.0
1549,115.0,203.0,1981.0,7.0,0.0,88205.0
1550,115.0,203.0,1981.0,8.0,0.0,92650.0
1551,115.0,203.0,1981.0,9.0,0.0,96098.0
1552,115.0,203.0,1981.0,10.0,0.0,101068.0
1553,115.0,203.0,1981.0,11.0,0.0,105049.0
1554,115.0,203.0,1981.0,12.0,0.0,108222.0
1555,115.0,203.0,1982.0,1.0,0.0,110596.0
1556,115.0,203.0,1982.0,2.0,0.0,114102.0
1557,115.0,203.0,1982.0,3.0,0.0,116747.0
1558,115.0,203.0,1982.0,4.0,0.0,119192.0
1559,115.0,203.0,1982.0,5.0,0.0,123150.0
1560,115.0,203.0,1982.0,6.0,0.0,127186.0
1561,115.0,203.0,1982.0,7.0,0.0,129588.0
1562,115.0,203.0,1982.0,8.0,0.0,133429.0
1563,115.0,203.0,1982.0,9.0,0.0,137567.0
1564,115.0,203.0,1982.0,10.0,0.0,142474.0
1565,115.0,203.0,1982.0,11.0,0.0,147063.0
1566,115.0,203.0,1982.0,12.0,0.0,151158.0
1567,115.0,203.0,1983.0,1.0,0.0,153708.0
1568,115.0,203.0,1983.0,2.0,0.0,157507.0
1569,115.0,203.0,1983.0,3.0,0.0,162692.0
1570,115.0,203.0,1983.0,4.0,0.0,166031.0
1571,115.0,203.0,1983.0,5.0,0.0,169901.0
1572,115.0,203.0,1983.0,6.0,0.0,172871.0
1573,115.0,203.0,1983.0,7.0,0.0,175672.0
1574,115.0,203.0,1983.0,8.0,0.0,176827.0
1575,115.0,203.0,1983.0,9.0,0.0,179056.0
1576,115.0,203.0,1983.0,10.0,0.0,181659.0
1577,115.0,203.0,1983.0,11.0,0.0,184590.0
1578,115.0,203.0,1983.0,12.0,0.0,188134.0
1579,115.0,203.0,1984.0,1.0,0.0,191100.0
1580,115.0,203.0,1984.0,2.0,0.0,195297.0
1581,115.0,203.0,1984.0,3.0,0.0,199821.0
1582,115.0,203.0,1984.0,4.0,0.0,203330.0
1583,115.0,203.0,1984.0,5.0,0.0,206828.0
1584,115.0,203.0,1984.0,6.0,0.0,211436.0
1585,115.0,203.0,1984.0,7.0,0.0,214331.0
1586,115.0,203.0,1984.0,8.0,0.0,217238.0
1587,115.0,203.0,1984.0,9.0,0.0,221906.0
1588,115.0,203.0,1984.0,10.0,0.0,225564.0
1589,115.0,203.0,1984.0,11.0,0.0,229570.0
1590,115.0,203.0,1984.0,12.0,0.0,233650.0
1591,115.0,203.0,1985.0,1.0,0.0,235119.0
1592,115.0,203.0,1985.0,2.0,0.0,236549.0
1593,115.0,203.0,1985.0,3.0,0.0,239837.0
1594,115.0,203.0,1985.0,4.0,0.0,244393.0
1595,115.0,203.0,1985.0,5.0,0.0,247517.0
1596,116.0,203.0,1979.0,8.0,0.0,10105.0
1597,116.0,203.0,1979.0,9.0,0.0,14523.0
1598,116.0,203.0,1979.0,10.0,0.0,16873.0
1599,116.0,203.0,1979.0,11.0,0.0,20305.0
1600,116.0,203.0,1979.0,12.0,0.0,20305.0
1601,116.0,203.0,1980.0,1.0,0.0,20305.0
1602,116.0,203.0,1980.0,2.0,0.0,20305.0
1603,116.0,203.0,1980.0,3.0,0.0,23674.0
1604,116.0,203.0,1980.0,4.0,0.0,27527.0
1605,116.0,203.0,1980.0,5.0,0.0,32114.0
1606,116.0,203.0,1980.0,6.0,0.0,33572.0
1607,116.0,203.0,1980.0,7.0,0.0,37500.0
1608,116.0,203.0,1980.0,8.0,0.0,41887.0
1609,116.0,203.0,1980.0,9.0,0.0,45513.0
1610,116.0,203.0,1980.0,10.0,0.0,49630.0
1611,116.0,203.0,1980.0,11.0,0.0,54637.0
1612,116.0,203.0,1980.0,12.0,0.0,56320.0
1613,116.0,203.0,1981.0,1.0,0.0,56320.0
1614,116.0,203.0,1981.0,2.0,0.0,56320.0
1615,116.0,203.0,1981.0,3.0,0.0,56320.0
1616,116.0,203.0,1981.0,4.0,0.0,58635.0
1617,116.0,203.0,1981.0,5.0,0.0,61264.0
1618,116.0,203.0,1981.0,6.0,0.0,65714.0
1619,116.0,203.0,1981.0,7.0,0.0,70328.0
1620,116.0,203.0,1981.0,8.0,0.0,75706.0
1621,116.0,203.0,1981.0,9.0,0.0,81811.0
1622,116.0,203.0,1981.0,10.0,0.0,86947.0
1623,116.0,203.0,1981.0,11.0,0.0,91641.0
1624,116.0,203.0,1981.0,12.0,0.0,95020.0
1625,116.0,203.0,1982.0,1.0,0.0,99529.0
1626,116.0,203.0,1982.0,2.0,0.0,102698.0
1627,116.0,203.0,1982.0,3.0,0.0,105173.0
1628,116.0,203.0,1982.0,4.0,0.0,109569.0
1629,116.0,203.0,1982.0,5.0,0.0,112862.0
1630,116.0,203.0,1982.0,6.0,0.0,116296.0
1631,116.0,203.0,1982.0,7.0,0.0,121396.0
1632,116.0,203.0,1982.0,8.0,0.0,123810.0
1633,116.0,203.0,1982.0,9.0,0.0,127678.0
1634,116.0,203.0,1982.0,10.0,0.0,131705.0
1635,116.0,203.0,1982.0,11.0,0.0,135989.0
1636,116.0,203.0,1982.0,12.0,0.0,140963.0
1637,116.0,203.0,1983.0,1.0,0.0,144312.0
1638,116.0,203.0,1983.0,2.0,0.0,148513.0
1639,116.0,203.0,1983.0,3.0,0.0,153603.0
1640,116.0,203.0,1983.0,4.0,0.0,157111.0
1641,116.0,203.0,1983.0,5.0,0.0,161288.0
1642,116.0,203.0,1983.0,6.0,0.0,164373.0
1643,116.0,203.0,1983.0,7.0,0.0,166958.0
1644,116.0,203.0,1983.0,8.0,0.0,169787.0
1645,116.0,203.0,1983.0,9.0,0.0,173044.0
1646,116.0,203.0,1983.0,10.0,0.0,176019.0
1647,116.0,203.0,1983.0,11.0,0.0,178329.0
1648,116.0,203.0,1983.0,12.0,0.0,182392.0
1649,116.0,203.0,1984.0,1.0,0.0,186189.0
1650,116.0,203.0,1984.0,2.0,0.0,190321.0
1651,116.0,203.0,1984.0,3.0,0.0,194124.0
1652,116.0,203.0,1984.0,4.0,0.0,197640.0
1653,116.0,203.0,1984.0,5.0,0.0,201876.0
1654,116.0,203.0,1984.0,6.0,0.0,206782.0
1655,116.0,203.0,1984.0,7.0,0.0,208464.0
1656,116.0,203.0,1984.0,8.0,0.0,211562.0
1657,116.0,203.0,1984.0,9.0,0.0,216088.0
1658,116.0,203.0,1984.0,10.0,0.0,219405.0
1659,116.0,203.0,1984.0,11.0,0.0,222925.0
1660,116.0,203.0,1984.0,12.0,0.0,227394.0
1661,116.0,203.0,1985.0,1.0,0.0,229855.0
1662,116.0,203.0,1985.0,2.0,0.0,233810.0
1663,116.0,203.0,1985.0,3.0,0.0,237582.0
1664,116.0,203.0,1985.0,4.0,0.0,241087.0
1665,116.0,203.0,1985.0,5.0,0.0,244599.0
1666,117.0,203.0,1979.0,8.0,0.0,19469.0
1667,117.0,203.0,1979.0,9.0,0.0,23734.0
1668,117.0,203.0,1979.0,10.0,0.0,26922.0
1669,117.0,203.0,1979.0,11.0,0.0,30387.0
1670,117.0,203.0,1979.0,12.0,0.0,33673.0
1671,117.0,203.0,1980.0,1.0,0.0,36711.0
1672,117.0,203.0,1980.0,2.0,0.0,39606.0
1673,117.0,203.0,1980.0,3.0,0.0,43364.0
1674,117.0,203.0,1980.0,4.0,0.0,46623.0
1675,117.0,203.0,1980.0,5.0,0.0,49282.0
1676,117.0,203.0,1980.0,6.0,0.0,49282.0
1677,117.0,203.0,1980.0,7.0,0.0,49282.0
1678,117.0,203.0,1980.0,8.0,0.0,49543.0
1679,117.0,203.0,1980.0,9.0,0.0,50397.0
1680,117.0,203.0,1980.0,10.0,0.0,55131.0
1681,117.0,203.0,1980.0,11.0,0.0,57554.0
1682,117.0,203.0,1980.0,12.0,0.0,59565.0
1683,117.0,203.0,1981.0,1.0,0.0,64325.0
1684,117.0,203.0,1981.0,2.0,0.0,68694.0
1685,117.0,203.0,1981.0,3.0,0.0,70925.0
1686,117.0,203.0,1981.0,4.0,0.0,73264.0
1687,117.0,203.0,1981.0,5.0,0.0,76919.0
1688,117.0,203.0,1981.0,6.0,0.0,80583.0
1689,117.0,203.0,1981.0,7.0,0.0,84692.0
1690,117.0,203.0,1981.0,8.0,0.0,89074.0
1691,117.0,203.0,1981.0,9.0,0.0,93319.0
1692,117.0,203.0,1981.0,10.0,0.0,97921.0
1693,117.0,203.0,1981.0,11.0,0.0,101559.0
1694,117.0,203.0,1981.0,12.0,0.0,105028.0
1695,117.0,203.0,1982.0,1.0,0.0,109344.0
1696,117.0,203.0,1982.0,2.0,0.0,112845.0
1697,117.0,203.0,1982.0,3.0,0.0,115817.0
1698,117.0,203.0,1982.0,4.0,0.0,118729.0
1699,117.0,203.0,1982.0,5.0,0.0,122106.0
1700,117.0,203.0,1982.0,6.0,0.0,122371.0
1701,117.0,203.0,1982.0,7.0,0.0,122371.0
1702,117.0,203.0,1982.0,8.0,0.0,124041.0
1703,117.0,203.0,1982.0,9.0,0.0,128956.0
1704,117.0,203.0,1982.0,10.0,0.0,133020.0
1705,117.0,203.0,1982.0,11.0,0.0,137176.0
1706,117.0,203.0,1982.0,12.0,0.0,141727.0
1707,117.0,203.0,1983.0,1.0,0.0,145155.0
1708,117.0,203.0,1983.0,2.0,0.0,149306.0
1709,117.0,203.0,1983.0,3.0,0.0,153669.0
1710,117.0,203.0,1983.0,4.0,0.0,157552.0
1711,117.0,203.0,1983.0,5.0,0.0,162746.0
1712,117.0,203.0,1983.0,6.0,0.0,166423.0
1713,117.0,203.0,1983.0,7.0,0.0,168923.0
1714,117.0,203.0,1983.0,8.0,0.0,171894.0
1715,117.0,203.0,1983.0,9.0,0.0,175133.0
1716,117.0,203.0,1983.0,10.0,0.0,178494.0
1717,117.0,203.0,1983.0,11.0,0.0,181830.0
1718,117.0,203.0,1983.0,12.0,0.0,185507.0
1719,117.0,203.0,1984.0,1.0,1.0,188046.0
1720,117.0,203.0,1984.0,2.0,0.0,346.0
1721,117.0,203.0,1984.0,3.0,0.0,346.0
1722,117.0,203.0,1984.0,4.0,0.0,346.0
1723,117.0,203.0,1984.0,5.0,0.0,346.0
1724,117.0,203.0,1984.0,6.0,0.0,346.0
1725,117.0,203.0,1984.0,7.0,0.0,346.0
1726,117.0,203.0,1984.0,8.0,0.0,346.0
1727,117.0,203.0,1984.0,9.0,0.0,346.0
1728,117.0,203.0,1984.0,10.0,0.0,346.0
1729,117.0,203.0,1984.0,11.0,0.0,346.0
1730,117.0,203.0,1984.0,12.0,0.0,346.0
1731,117.0,203.0,1985.0,1.0,0.0,346.0
1732,117.0,203.0,1985.0,2.0,0.0,346.0
1733,117.0,203.0,1985.0,3.0,0.0,446.0
1734,117.0,203.0,1985.0,4.0,0.0,2093.0
1735,117.0,203.0,1985.0,5.0,0.0,4938.0
1736,118.0,203.0,1979.0,8.0,0.0,8254.0
1737,118.0,203.0,1979.0,9.0,0.0,13524.0
1738,118.0,203.0,1979.0,10.0,0.0,16812.0
1739,118.0,203.0,1979.0,11.0,0.0,20209.0
1740,118.0,203.0,1979.0,12.0,0.0,23813.0
1741,118.0,203.0,1980.0,1.0,0.0,27262.0
1742,118.0,203.0,1980.0,2.0,0.0,31122.0
1743,118.0,203.0,1980.0,3.0,0.0,34934.0
1744,118.0,203.0,1980.0,4.0,0.0,37677.0
1745,118.0,203.0,1980.0,5.0,0.0,42595.0
1746,118.0,203.0,1980.0,6.0,0.0,44246.0
1747,118.0,203.0,1980.0,7.0,0.0,48415.0
1748,118.0,203.0,1980.0,8.0,0.0,52934.0
1749,118.0,203.0,1980.0,9.0,0.0,58751.0
1750,118.0,203.0,1980.0,10.0,0.0,63964.0
1751,118.0,203.0,1980.0,11.0,0.0,69379.0
1752,118.0,203.0,1980.0,12.0,0.0,73140.0
1753,118.0,203.0,1981.0,1.0,0.0,77357.0
1754,118.0,203.0,1981.0,2.0,0.0,82767.0
1755,118.0,203.0,1981.0,3.0,0.0,86474.0
1756,118.0,203.0,1981.0,4.0,0.0,90964.0
1757,118.0,203.0,1981.0,5.0,0.0,94802.0
1758,118.0,203.0,1981.0,6.0,0.0,100401.0
1759,118.0,203.0,1981.0,7.0,0.0,106136.0
1760,118.0,203.0,1981.0,8.0,0.0,112236.0
1761,118.0,203.0,1981.0,9.0,0.0,117944.0
1762,118.0,203.0,1981.0,10.0,0.0,120135.0
1763,118.0,203.0,1981.0,11.0,0.0,125029.0
1764,118.0,203.0,1981.0,12.0,0.0,128800.0
1765,118.0,203.0,1982.0,1.0,0.0,133328.0
1766,118.0,203.0,1982.0,2.0,0.0,137254.0
1767,118.0,203.0,1982.0,3.0,0.0,139671.0
1768,118.0,203.0,1982.0,4.0,0.0,145048.0
1769,118.0,203.0,1982.0,5.0,0.0,149638.0
1770,118.0,203.0,1982.0,6.0,0.0,152791.0
1771,118.0,203.0,1982.0,7.0,0.0,156157.0
1772,118.0,203.0,1982.0,8.0,0.0,160354.0
1773,118.0,203.0,1982.0,9.0,0.0,164332.0
1774,118.0,203.0,1982.0,10.0,0.0,168860.0
1775,118.0,203.0,1982.0,11.0,0.0,172759.0
1776,118.0,203.0,1982.0,12.0,0.0,176248.0
1777,118.0,203.0,1983.0,1.0,0.0,178815.0
1778,118.0,203.0,1983.0,2.0,0.0,181792.0
1779,118.0,203.0,1983.0,3.0,0.0,184922.0
1780,118.0,203.0,1983.0,4.0,0.0,187355.0
1781,118.0,203.0,1983.0,5.0,0.0,190314.0
1782,118.0,203.0,1983.0,6.0,0.0,193021.0
1783,118.0,203.0,1983.0,7.0,0.0,194719.0
1784,118.0,203.0,1983.0,8.0,0.0,195759.0
1785,118.0,203.0,1983.0,9.0,0.0,196952.0
1786,118.0,203.0,1983.0,10.0,0.0,197856.0
1787,118.0,203.0,1983.0,11.0,0.0,198011.0
1788,118.0,203.0,1983.0,12.0,0.0,198431.0
1789,118.0,203.0,1984.0,1.0,0.0,200187.0
1790,118.0,203.0,1984.0,2.0,0.0,200854.0
1791,118.0,203.0,1984.0,3.0,0.0,203754.0
1792,118.0,203.0,1984.0,4.0,0.0,207906.0
1793,118.0,203.0,1984.0,5.0,0.0,211797.0
1794,118.0,203.0,1984.0,6.0,0.0,214983.0
1795,118.0,203.0,1984.0,7.0,0.0,217758.0
1796,118.0,203.0,1984.0,8.0,0.0,220987.0
1797,118.0,203.0,1984.0,9.0,0.0,224972.0
1798,118.0,203.0,1984.0,10.0,0.0,227832.0
1799,118.0,203.0,1984.0,11.0,0.0,231612.0
1800,118.0,203.0,1984.0,12.0,0.0,236171.0
1801,118.0,203.0,1985.0,1.0,0.0,238767.0
1802,118.0,203.0,1985.0,2.0,0.0,243338.0
1803,118.0,203.0,1985.0,3.0,1.0,243698.0
1804,118.0,203.0,1985.0,4.0,0.0,1278.0
1805,118.0,203.0,1985.0,5.0,0.0,5569.0
1806,119.0,203.0,1979.0,8.0,0.0,5355.0
1807,119.0,203.0,1979.0,9.0,0.0,9314.0
1808,119.0,203.0,1979.0,10.0,0.0,12726.0
1809,119.0,203.0,1979.0,11.0,0.0,15660.0
1810,119.0,203.0,1979.0,12.0,0.0,19294.0
1811,119.0,203.0,1980.0,1.0,0.0,23133.0
1812,119.0,203.0,1980.0,2.0,0.0,27204.0
1813,119.0,203.0,1980.0,3.0,0.0,30809.0
1814,119.0,203.0,1980.0,4.0,0.0,34531.0
1815,119.0,203.0,1980.0,5.0,0.0,38930.0
1816,119.0,203.0,1980.0,6.0,0.0,39124.0
1817,119.0,203.0,1980.0,7.0,0.0,39124.0
1818,119.0,203.0,1980.0,8.0,0.0,39124.0
1819,119.0,203.0,1980.0,9.0,0.0,39124.0
1820,119.0,203.0,1980.0,10.0,0.0,40589.0
1821,119.0,203.0,1980.0,11.0,0.0,42112.0
1822,119.0,203.0,1980.0,12.0,0.0,44616.0
1823,119.0,203.0,1981.0,1.0,0.0,48934.0
1824,119.0,203.0,1981.0,2.0,0.0,51723.0
1825,119.0,203.0,1981.0,3.0,0.0,55955.0
1826,119.0,203.0,1981.0,4.0,0.0,59955.0
1827,119.0,203.0,1981.0,5.0,0.0,65640.0
1828,119.0,203.0,1981.0,6.0,0.0,68311.0
1829,119.0,203.0,1981.0,7.0,0.0,74068.0
1830,119.0,203.0,1981.0,8.0,0.0,77449.0
1831,119.0,203.0,1981.0,9.0,0.0,81829.0
1832,119.0,203.0,1981.0,10.0,0.0,86349.0
1833,119.0,203.0,1981.0,11.0,0.0,91215.0
1834,119.0,203.0,1981.0,12.0,0.0,94637.0
1835,119.0,203.0,1982.0,1.0,0.0,98563.0
1836,119.0,203.0,1982.0,2.0,0.0,102758.0
1837,119.0,203.0,1982.0,3.0,0.0,105282.0
1838,119.0,203.0,1982.0,4.0,0.0,107709.0
1839,119.0,203.0,1982.0,5.0,0.0,110336.0
1840,119.0,203.0,1982.0,6.0,0.0,114712.0
1841,119.0,203.0,1982.0,7.0,0.0,118424.0
1842,119.0,203.0,1982.0,8.0,0.0,123080.0
1843,119.0,203.0,1982.0,9.0,0.0,126562.0
1844,119.0,203.0,1982.0,10.0,0.0,131532.0
1845,119.0,203.0,1982.0,11.0,0.0,136342.0
1846,119.0,203.0,1982.0,12.0,0.0,142747.0
1847,119.0,203.0,1983.0,1.0,0.0,145231.0
1848,119.0,203.0,1983.0,2.0,0.0,149928.0
1849,119.0,203.0,1983.0,3.0,0.0,154615.0
1850,119.0,203.0,1983.0,4.0,0.0,156462.0
1851,119.0,203.0,1983.0,5.0,0.0,160615.0
1852,119.0,203.0,1983.0,6.0,0.0,165307.0
1853,119.0,203.0,1983.0,7.0,0.0,168847.0
1854,119.0,203.0,1983.0,8.0,0.0,170193.0
1855,119.0,203.0,1983.0,9.0,0.0,173295.0
1856,119.0,203.0,1983.0,10.0,0.0,176761.0
1857,119.0,203.0,1983.0,11.0,0.0,179252.0
1858,119.0,203.0,1983.0,12.0,0.0,182387.0
1859,119.0,203.0,1984.0,1.0,0.0,186193.0
1860,119.0,203.0,1984.0,2.0,0.0,192789.0
1861,119.0,203.0,1984.0,3.0,0.0,199495.0
1862,119.0,203.0,1984.0,4.0,0.0,203487.0
1863,119.0,203.0,1984.0,5.0,0.0,205340.0
1864,119.0,203.0,1984.0,6.0,1.0,208089.0
1865,119.0,203.0,1984.0,7.0,0.0,816.0
1866,119.0,203.0,1984.0,8.0,0.0,5161.0
1867,119.0,203.0,1984.0,9.0,0.0,8441.0
1868,119.0,203.0,1984.0,10.0,0.0,12140.0
1869,119.0,203.0,1984.0,11.0,0.0,16325.0
1870,119.0,203.0,1984.0,12.0,0.0,20220.0
1871,119.0,203.0,1985.0,1.0,0.0,23883.0
1872,119.0,203.0,1985.0,2.0,0.0,28236.0
1873,119.0,203.0,1985.0,3.0,0.0,31551.0
1874,119.0,203.0,1985.0,4.0,0.0,34100.0
1875,119.0,203.0,1985.0,5.0,0.0,37599.0
1876,120.0,203.0,1979.0,8.0,0.0,5539.0
1877,120.0,203.0,1979.0,9.0,0.0,10132.0
1878,120.0,203.0,1979.0,10.0,0.0,13514.0
1879,120.0,203.0,1979.0,11.0,0.0,18435.0
1880,120.0,203.0,1979.0,12.0,0.0,21867.0
1881,120.0,203.0,1980.0,1.0,0.0,25077.0
1882,120.0,203.0,1980.0,2.0,0.0,28578.0
1883,120.0,203.0,1980.0,3.0,0.0,32130.0
1884,120.0,203.0,1980.0,4.0,0.0,36035.0
1885,120.0,203.0,1980.0,5.0,0.0,40290.0
1886,120.0,203.0,1980.0,6.0,0.0,42522.0
1887,120.0,203.0,1980.0,7.0,0.0,48681.0
1888,120.0,203.0,1980.0,8.0,0.0,54390.0
1889,120.0,203.0,1980.0,9.0,0.0,59666.0
1890,120.0,203.0,1980.0,10.0,0.0,64734.0
1891,120.0,203.0,1980.0,11.0,0.0,70117.0
1892,120.0,203.0,1980.0,12.0,0.0,73904.0
1893,120.0,203.0,1981.0,1.0,0.0,73904.0
1894,120.0,203.0,1981.0,2.0,0.0,73904.0
1895,120.0,203.0,1981.0,3.0,0.0,74236.0
1896,120.0,203.0,1981.0,4.0,0.0,74236.0
1897,120.0,203.0,1981.0,5.0,0.0,74236.0
1898,120.0,203.0,1981.0,6.0,0.0,74236.0
1899,120.0,203.0,1981.0,7.0,0.0,75996.0
1900,120.0,203.0,1981.0,8.0,0.0,80498.0
1901,120.0,203.0,1981.0,9.0,0.0,85580.0
1902,120.0,203.0,1981.0,10.0,0.0,90765.0
1903,120.0,203.0,1981.0,11.0,0.0,94872.0
1904,120.0,203.0,1981.0,12.0,0.0,99515.0
1905,120.0,203.0,1982.0,1.0,0.0,103171.0
1906,120.0,203.0,1982.0,2.0,0.0,107562.0
1907,120.0,203.0,1982.0,3.0,0.0,110971.0
1908,120.0,203.0,1982.0,4.0,0.0,114094.0
1909,120.0,203.0,1982.0,5.0,0.0,119358.0
1910,120.0,203.0,1982.0,6.0,0.0,124173.0
1911,120.0,203.0,1982.0,7.0,0.0,126720.0
1912,120.0,203.0,1982.0,8.0,0.0,127515.0
1913,120.0,203.0,1982.0,9.0,0.0,132191.0
1914,120.0,203.0,1982.0,10.0,0.0,137338.0
1915,120.0,203.0,1982.0,11.0,0.0,141826.0
1916,120.0,203.0,1982.0,12.0,0.0,146030.0
1917,120.0,203.0,1983.0,1.0,0.0,146516.0
1918,120.0,203.0,1983.0,2.0,1.0,146516.0
1919,120.0,203.0,1983.0,3.0,0.0,1654.0
1920,120.0,203.0,1983.0,4.0,0.0,6051.0
1921,120.0,203.0,1983.0,5.0,0.0,10310.0
1922,120.0,203.0,1983.0,6.0,0.0,14397.0
1923,120.0,203.0,1983.0,7.0,0.0,17037.0
1924,120.0,203.0,1983.0,8.0,0.0,19653.0
1925,120.0,203.0,1983.0,9.0,0.0,21994.0
1926,120.0,203.0,1983.0,10.0,0.0,24146.0
1927,120.0,203.0,1983.0,11.0,0.0,27717.0
1928,120.0,203.0,1983.0,12.0,0.0,31640.0
1929,120.0,203.0,1984.0,1.0,0.0,36418.0
1930,120.0,203.0,1984.0,2.0,0.0,37959.0
1931,120.0,203.0,1984.0,3.0,0.0,41536.0
1932,120.0,203.0,1984.0,4.0,0.0,45379.0
1933,120.0,203.0,1984.0,5.0,0.0,48564.0
1934,120.0,203.0,1984.0,6.0,0.0,52038.0
1935,120.0,203.0,1984.0,7.0,0.0,55716.0
1936,120.0,203.0,1984.0,8.0,0.0,60506.0
1937,120.0,203.0,1984.0,9.0,0.0,64008.0
1938,120.0,203.0,1984.0,10.0,0.0,67365.0
1939,120.0,203.0,1984.0,11.0,0.0,71941.0
1940,120.0,203.0,1984.0,12.0,0.0,75782.0
1941,120.0,203.0,1985.0,1.0,0.0,77751.0
1942,120.0,203.0,1985.0,2.0,0.0,81611.0
1943,120.0,203.0,1985.0,3.0,0.0,85740.0
1944,120.0,203.0,1985.0,4.0,0.0,90215.0
1945,120.0,203.0,1985.0,5.0,0.0,92836.0
1946,121.0,203.0,1979.0,8.0,0.0,5804.0
1947,121.0,203.0,1979.0,9.0,0.0,10589.0
1948,121.0,203.0,1979.0,10.0,0.0,13701.0
1949,121.0,203.0,1979.0,11.0,0.0,17483.0
1950,121.0,203.0,1979.0,12.0,0.0,21396.0
1951,121.0,203.0,1980.0,1.0,0.0,25193.0
1952,121.0,203.0,1980.0,2.0,0.0,25836.0
1953,121.0,203.0,1980.0,3.0,0.0,26001.0
1954,121.0,203.0,1980.0,4.0,0.0,27360.0
1955,121.0,203.0,1980.0,5.0,0.0,32355.0
1956,121.0,203.0,1980.0,6.0,0.0,34120.0
1957,121.0,203.0,1980.0,7.0,0.0,39072.0
1958,121.0,203.0,1980.0,8.0,0.0,44384.0
1959,121.0,203.0,1980.0,9.0,0.0,50326.0
1960,121.0,203.0,1980.0,10.0,0.0,55647.0
1961,121.0,203.0,1980.0,11.0,0.0,60280.0
1962,121.0,203.0,1980.0,12.0,0.0,64305.0
1963,121.0,203.0,1981.0,1.0,0.0,68541.0
1964,121.0,203.0,1981.0,2.0,0.0,74419.0
1965,121.0,203.0,1981.0,3.0,0.0,78314.0
1966,121.0,203.0,1981.0,4.0,0.0,82883.0
1967,121.0,203.0,1981.0,5.0,0.0,86248.0
1968,121.0,203.0,1981.0,6.0,0.0,92720.0
1969,121.0,203.0,1981.0,7.0,0.0,98598.0
1970,121.0,203.0,1981.0,8.0,0.0,103536.0
1971,121.0,203.0,1981.0,9.0,0.0,108285.0
1972,121.0,203.0,1981.0,10.0,0.0,112239.0
1973,121.0,203.0,1981.0,11.0,0.0,116165.0
1974,121.0,203.0,1981.0,12.0,0.0,118811.0
1975,121.0,203.0,1982.0,1.0,0.0,121837.0
1976,121.0,203.0,1982.0,2.0,0.0,126290.0
1977,121.0,203.0,1982.0,3.0,0.0,129708.0
1978,121.0,203.0,1982.0,4.0,0.0,133719.0
1979,121.0,203.0,1982.0,5.0,0.0,135197.0
1980,121.0,203.0,1982.0,6.0,0.0,135232.0
1981,121.0,203.0,1982.0,7.0,0.0,136074.0
1982,121.0,203.0,1982.0,8.0,0.0,140142.0
1983,121.0,203.0,1982.0,9.0,0.0,142052.0
1984,121.0,203.0,1982.0,10.0,0.0,146285.0
1985,121.0,203.0,1982.0,11.0,0.0,148869.0
1986,121.0,203.0,1982.0,12.0,0.0,154186.0
1987,121.0,203.0,1983.0,1.0,0.0,157058.0
1988,121.0,203.0,1983.0,2.0,0.0,161797.0
1989,121.0,203.0,1983.0,3.0,0.0,165488.0
1990,121.0,203.0,1983.0,4.0,0.0,169444.0
1991,121.0,203.0,1983.0,5.0,0.0,173138.0
1992,121.0,203.0,1983.0,6.0,0.0,175779.0
1993,121.0,203.0,1983.0,7.0,0.0,178295.0
1994,121.0,203.0,1983.0,8.0,0.0,181412.0
1995,121.0,203.0,1983.0,9.0,0.0,184020.0
1996,121.0,203.0,1983.0,10.0,0.0,187414.0
1997,121.0,203.0,1983.0,11.0,0.0,190196.0
1998,121.0,203.0,1983.0,12.0,0.0,192566.0
1999,121.0,203.0,1984.0,1.0,0.0,196667.0
2000,121.0,203.0,1984.0,2.0,0.0,200231.0
2001,121.0,203.0,1984.0,3.0,0.0,204291.0
2002,121.0,203.0,1984.0,4.0,0.0,208212.0
2003,121.0,203.0,1984.0,5.0,0.0,211671.0
2004,121.0,203.0,1984.0,6.0,0.0,216586.0
2005,121.0,203.0,1984.0,7.0,0.0,220010.0
2006,121.0,203.0,1984.0,8.0,0.0,224813.0
2007,121.0,203.0,1984.0,9.0,0.0,227089.0
2008,121.0,203.0,1984.0,10.0,0.0,230383.0
2009,121.0,203.0,1984.0,11.0,0.0,235277.0
2010,121.0,203.0,1984.0,12.0,0.0,239432.0
2011,121.0,203.0,1985.0,1.0,0.0,244103.0
2012,121.0,203.0,1985.0,2.0,0.0,248587.0
2013,121.0,203.0,1985.0,3.0,0.0,252607.0
2014,121.0,203.0,1985.0,4.0,0.0,256181.0
2015,121.0,203.0,1985.0,5.0,0.0,259610.0
2016,122.0,203.0,1979.0,8.0,0.0,3023.0
2017,122.0,203.0,1979.0,9.0,0.0,6929.0
2018,122.0,203.0,1979.0,10.0,0.0,9956.0
2019,122.0,203.0,1979.0,11.0,0.0,13522.0
2020,122.0,203.0,1979.0,12.0,0.0,16171.0
2021,122.0,203.0,1980.0,1.0,0.0,19617.0
2022,122.0,203.0,1980.0,2.0,0.0,23674.0
2023,122.0,203.0,1980.0,3.0,0.0,26574.0
2024,122.0,203.0,1980.0,4.0,0.0,27870.0
2025,122.0,203.0,1980.0,5.0,0.0,32192.0
2026,122.0,203.0,1980.0,6.0,0.0,34084.0
2027,122.0,203.0,1980.0,7.0,0.0,39474.0
2028,122.0,203.0,1980.0,8.0,0.0,44566.0
